date,hotel_id,hotel_name,city,country,available_rooms,occupied_rooms,adr_usd,revpar_usd,total_room_revenue_usd,guest_satisfaction_score,complaint_resolution_time_hours,checkin_time_minutes,checkout_time_minutes,housekeeping_turnover_time_min,staff_to_guest_ratio,energy_consumption_per_room_kwh,year,month,month_name,day,day_of_week,is_weekend,occupancy_rate,revenue_per_occupied_room,revenue_efficiency_index
2025-01-13,MIL007,La Défense,Paris,France,480,401,280.15,234.04,112340.15,9.1,1.5,6.1,7.3,34,0.28,40.3,2025,1,January,13,Monday,0,0.8354166666666667,280.15,0.8354096019989292
2025-01-13,MIL008,Mitte,Berlin,Germany,390,356,229.56,209.55,81723.36,9.8,1.7,8.2,4.7,33,0.24,43.2,2025,1,January,13,Monday,0,0.9128205128205128,229.56,0.9128332462101412
2025-01-13,MIL009,Orchard Road,Singapore,Singapore,610,448,174.97,128.5,78386.56,8.4,2.6,7.3,6.6,36,0.28,36.4,2025,1,January,13,Monday,0,0.7344262295081967,174.97,0.7344116134194434
2025-01-13,MIL010,Union Square,San Francisco,USA,450,241,216.49,115.94,52174.09,8.7,1.8,10.4,4.9,32,0.27,42.3,2025,1,January,13,Monday,0,0.5355555555555556,216.48999999999998,0.5355443669453555
2025-01-14,MIL001,Times Square,New York,USA,650,492,261.21,197.72,128515.32,8.8,1.4,7.6,4.6,28,0.25,37.2,2025,1,January,14,Tuesday,0,0.7569230769230769,261.21000000000004,0.7569388614524712
2025-01-14,MIL002,Marina Bay,Singapore,Singapore,720,414,340.9,196.02,141132.6,9.1,3.0,6.9,5.0,29,0.27,42.4,2025,1,January,14,Tuesday,0,0.575,340.90000000000003,0.5750073335288942
2025-01-14,MIL003,Downtown Chicago,Chicago,USA,420,330,230.89,181.41,76193.7,9.1,2.8,9.6,5.5,36,0.23,44.1,2025,1,January,14,Tuesday,0,0.7857142857142857,230.89,0.7856988176187796
2025-01-14,MIL004,Hyde Park,London,UK,510,417,319.28,261.06,133139.76,8.8,2.2,8.9,6.1,35,0.23,36.5,2025,1,January,14,Tuesday,0,0.8176470588235294,319.28000000000003,0.8176522174893511
2025-01-14,MIL005,Shinjuku,Tokyo,Japan,680,486,238.23,170.26,115779.78,8.5,3.4,7.5,5.0,35,0.27,40.5,2025,1,January,14,Tuesday,0,0.7147058823529412,238.23,0.7146874868824246
2025-01-14,MIL006,Darling Harbour,Sydney,Australia,560,460,337.74,277.43,155360.4,9.0,1.7,10.5,7.4,34,0.24,42.1,2025,1,January,14,Tuesday,0,0.8214285714285714,337.74,0.8214306863267602
2025-01-14,MIL007,La Défense,Paris,France,480,362,184.91,139.45,66937.42,8.9,2.9,7.9,5.5,31,0.3,36.4,2025,1,January,14,Tuesday,0,0.7541666666666667,184.91,0.7541506678924882
2025-01-14,MIL008,Mitte,Berlin,Germany,390,329,270.1,227.85,88862.9,9.3,2.2,9.3,6.0,36,0.29,39.8,2025,1,January,14,Tuesday,0,0.8435897435897436,270.09999999999997,0.8435764531654941
2025-01-14,MIL009,Orchard Road,Singapore,Singapore,610,515,189.06,159.62,97365.9,9.6,2.9,6.6,6.6,37,0.23,38.1,2025,1,January,14,Tuesday,0,0.8442622950819673,189.06,0.8442822384428224
2025-01-14,MIL010,Union Square,San Francisco,USA,450,413,258.85,237.57,106905.05,9.4,1.8,9.9,5.8,33,0.25,41.3,2025,1,January,14,Tuesday,0,0.9177777777777778,258.85,0.9177902259996136
2025-01-15,MIL001,Times Square,New York,USA,650,483,209.61,155.76,101241.63,7.9,3.0,6.6,7.4,32,0.24,36.7,2025,1,January,15,Wednesday,0,0.7430769230769231,209.61,0.7430943180191784
2025-01-15,MIL002,Marina Bay,Singapore,Singapore,720,645,263.46,236.02,169931.7,7.9,2.0,9.7,5.8,30,0.27,42.4,2025,1,January,15,Wednesday,0,0.8958333333333334,263.46000000000004,0.8958475669930921
2025-01-15,MIL003,Downtown Chicago,Chicago,USA,420,312,244.28,181.47,76215.36,8.5,3.1,9.6,6.3,36,0.24,37.0,2025,1,January,15,Wednesday,0,0.7428571428571429,244.28,0.7428770263631898
2025-01-15,MIL004,Hyde Park,London,UK,510,484,256.78,243.69,124281.52,8.7,2.4,10.2,4.6,29,0.26,44.4,2025,1,January,15,Wednesday,0,0.9490196078431372,256.78000000000003,0.9490225095412417
2025-01-15,MIL005,Shinjuku,Tokyo,Japan,680,535,170.08,133.81,90992.8,9.2,2.2,8.3,6.0,34,0.23,36.3,2025,1,January,15,Wednesday,0,0.7867647058823529,170.08,0.786747412982126
2025-01-15,MIL006,Darling Harbour,Sydney,Australia,560,456,309.87,252.32,141300.72,8.1,1.7,9.0,7.4,28,0.27,40.0,2025,1,January,15,Wednesday,0,0.8142857142857143,309.87,0.8142769548520347
2025-01-15,MIL007,La Défense,Paris,France,480,365,269.78,205.15,98469.7,9.2,3.4,9.1,6.0,34,0.29,41.1,2025,1,January,15,Wednesday,0,0.7604166666666666,269.78,0.7604344280524873
2025-01-15,MIL008,Mitte,Berlin,Germany,390,323,309.75,256.54,100049.25,9.4,1.7,9.0,5.7,34,0.23,41.9,2025,1,January,15,Wednesday,0,0.8282051282051283,309.75,0.8282163034705409
2025-01-15,MIL009,Orchard Road,Singapore,Singapore,610,471,274.79,212.17,129426.09,8.9,2.5,9.3,7.1,32,0.25,42.0,2025,1,January,15,Wednesday,0,0.7721311475409836,274.79,0.7721168892608901
2025-01-15,MIL010,Union Square,San Francisco,USA,450,369,286.88,235.24,105858.72,9.1,3.0,8.0,7.0,29,0.26,36.1,2025,1,January,15,Wednesday,0,0.82,286.88,0.819994422755159
2025-01-16,MIL001,Times Square,New York,USA,650,435,195.2,130.63,84912.0,9.7,2.1,8.0,5.2,31,0.24,36.7,2025,1,January,16,Thursday,0,0.6692307692307692,195.2,0.6692110655737705
2025-01-16,MIL002,Marina Bay,Singapore,Singapore,720,500,333.89,231.87,166945.0,9.3,2.6,8.1,5.6,36,0.26,40.3,2025,1,January,16,Thursday,0,0.6944444444444444,333.89,0.6944502680523527
2025-01-16,MIL003,Downtown Chicago,Chicago,USA,420,269,185.96,119.1,50023.24,9.3,2.6,9.4,6.9,35,0.3,36.2,2025,1,January,16,Thursday,0,0.6404761904761904,185.95999999999998,0.6404603140460313
2025-01-16,MIL004,Hyde Park,London,UK,510,484,294.15,279.15,142368.6,8.9,1.8,10.2,4.7,37,0.25,36.9,2025,1,January,16,Thursday,0,0.9490196078431372,294.15000000000003,0.9490056093829679
2025-01-16,MIL005,Shinjuku,Tokyo,Japan,680,415,255.57,155.97,106061.55,8.1,3.0,8.4,5.4,34,0.28,38.5,2025,1,January,16,Thursday,0,0.6102941176470589,255.57,0.6102828970536448
2025-01-16,MIL006,Darling Harbour,Sydney,Australia,560,374,215.79,144.12,80705.46,8.6,1.6,9.1,5.0,33,0.28,37.0,2025,1,January,16,Thursday,0,0.6678571428571428,215.79000000000002,0.6678715417767275
2025-01-16,MIL007,La Défense,Paris,France,480,297,279.82,173.14,83106.54,8.7,3.1,8.5,4.6,34,0.3,41.4,2025,1,January,16,Thursday,0,0.61875,279.82,0.6187549138732041
2025-01-16,MIL008,Mitte,Berlin,Germany,390,325,262.2,218.5,85215.0,8.7,1.7,7.0,6.3,32,0.29,44.1,2025,1,January,16,Thursday,0,0.8333333333333334,262.2,0.8333333333333334
2025-01-16,MIL009,Orchard Road,Singapore,Singapore,610,399,228.82,149.67,91299.18,8.3,3.1,7.9,6.5,28,0.27,40.1,2025,1,January,16,Thursday,0,0.6540983606557377,228.82,0.6540949217725723
2025-01-16,MIL010,Union Square,San Francisco,USA,450,391,206.56,179.48,80764.96,8.9,2.9,9.9,5.2,28,0.22,41.8,2025,1,January,16,Thursday,0,0.8688888888888889,206.56,0.8689000774593338
2025-01-17,MIL001,Times Square,New York,USA,650,569,359.47,314.67,204538.43,8.4,2.6,8.2,7.5,29,0.28,39.6,2025,1,January,17,Friday,0,0.8753846153846154,359.46999999999997,0.8753720755556792
2025-01-17,MIL002,Marina Bay,Singapore,Singapore,720,462,335.5,215.28,155001.0,8.4,2.8,10.5,4.9,29,0.28,41.2,2025,1,January,17,Friday,0,0.6416666666666667,335.5,0.6416691505216096
2025-01-17,MIL003,Downtown Chicago,Chicago,USA,420,311,250.84,185.74,78011.24,8.4,1.7,7.6,4.7,33,0.23,43.2,2025,1,January,17,Friday,0,0.7404761904761905,250.84,0.7404720140328497
2025-01-17,MIL004,Hyde Park,London,UK,510,346,270.52,183.53,93599.92,7.8,3.2,8.9,6.1,31,0.25,42.0,2025,1,January,17,Friday,0,0.6784313725490196,270.52,0.6784341268667752
2025-01-17,MIL005,Shinjuku,Tokyo,Japan,680,644,278.86,264.1,179585.84,8.3,2.5,10.3,5.0,34,0.24,40.8,2025,1,January,17,Friday,0,0.9470588235294117,278.86,0.9470702144445242
2025-01-17,MIL006,Darling Harbour,Sydney,Australia,560,433,254.99,197.16,110410.67,8.2,2.9,7.6,6.5,35,0.29,38.1,2025,1,January,17,Friday,0,0.7732142857142857,254.99,0.7732067924232322
2025-01-17,MIL007,La Défense,Paris,France,480,321,245.76,164.35,78888.96,9.4,2.4,8.8,4.8,35,0.23,43.4,2025,1,January,17,Friday,0,0.66875,245.76000000000002,0.6687418619791666
2025-01-17,MIL008,Mitte,Berlin,Germany,390,309,291.86,231.24,90184.74,9.3,1.3,7.4,5.3,31,0.23,44.4,2025,1,January,17,Friday,0,0.7923076923076923,291.86,0.7922976769684095
2025-01-17,MIL009,Orchard Road,Singapore,Singapore,610,363,282.86,168.32,102678.18,8.0,2.6,8.3,7.3,32,0.3,43.7,2025,1,January,17,Friday,0,0.5950819672131148,282.85999999999996,0.5950646963161987
2025-01-17,MIL010,Union Square,San Francisco,USA,450,254,263.68,148.83,66974.72,8.6,2.1,10.0,7.1,36,0.28,38.7,2025,1,January,17,Friday,0,0.5644444444444444,263.68,0.5644341626213593
2025-01-18,MIL001,Times Square,New York,USA,650,495,225.99,172.1,111865.05,9.0,2.0,10.4,6.4,36,0.23,43.8,2025,1,January,18,Saturday,1,0.7615384615384615,225.99,0.7615381211558033
2025-01-18,MIL002,Marina Bay,Singapore,Singapore,720,496,258.87,178.33,128399.52,9.2,2.6,9.4,5.0,33,0.25,37.3,2025,1,January,18,Saturday,1,0.6888888888888889,258.87,0.688878587708116
2025-01-18,MIL003,Downtown Chicago,Chicago,USA,420,302,251.59,180.91,75980.18,8.7,3.4,7.9,5.4,33,0.26,37.0,2025,1,January,18,Saturday,1,0.719047619047619,251.58999999999997,0.7190667355618268
2025-01-18,MIL004,Hyde Park,London,UK,510,424,205.56,170.9,87157.44,9.1,2.6,8.9,5.0,28,0.28,40.1,2025,1,January,18,Saturday,1,0.8313725490196079,205.56,0.8313874294609847
2025-01-18,MIL005,Shinjuku,Tokyo,Japan,680,540,244.83,194.42,132208.2,8.3,2.8,6.3,6.0,37,0.29,41.5,2025,1,January,18,Saturday,1,0.7941176470588235,244.83,0.794102029979986
2025-01-18,MIL006,Darling Harbour,Sydney,Australia,560,419,302.73,226.51,126843.87,7.8,2.4,7.9,4.9,36,0.26,37.8,2025,1,January,18,Saturday,1,0.7482142857142857,302.72999999999996,0.7482244904700558
2025-01-18,MIL007,La Défense,Paris,France,480,318,178.91,118.53,56893.38,9.0,3.0,6.0,5.7,32,0.22,38.3,2025,1,January,18,Saturday,1,0.6625,178.91,0.6625118774802974
2025-01-18,MIL008,Mitte,Berlin,Germany,390,333,235.42,201.01,78394.86,8.9,2.4,7.0,4.5,30,0.3,43.2,2025,1,January,18,Saturday,1,0.8538461538461538,235.42000000000002,0.8538356979016226
2025-01-18,MIL009,Orchard Road,Singapore,Singapore,610,474,286.07,222.29,135597.18,8.8,2.2,9.8,4.8,32,0.23,38.9,2025,1,January,18,Saturday,1,0.7770491803278688,286.07,0.7770475757681686
2025-01-18,MIL010,Union Square,San Francisco,USA,450,307,252.22,172.07,77431.54,9.7,2.1,7.8,5.9,35,0.29,44.6,2025,1,January,18,Saturday,1,0.6822222222222222,252.21999999999997,0.6822218697962096
2025-01-19,MIL001,Times Square,New York,USA,650,463,306.8,218.54,142048.4,8.3,1.8,9.8,4.6,37,0.26,41.7,2025,1,January,19,Sunday,1,0.7123076923076923,306.8,0.7123207301173402
2025-01-19,MIL002,Marina Bay,Singapore,Singapore,720,684,293.39,278.72,200678.76,8.9,2.7,8.8,4.7,33,0.23,42.6,2025,1,January,19,Sunday,1,0.95,293.39,0.9499982957837692
2025-01-19,MIL003,Downtown Chicago,Chicago,USA,420,399,266.14,252.83,106189.86,8.5,1.4,6.1,7.4,35,0.25,38.7,2025,1,January,19,Sunday,1,0.95,266.14,0.9499887277372813
2025-01-19,MIL004,Hyde Park,London,UK,510,407,314.02,250.6,127806.14,8.3,2.7,6.8,5.0,28,0.27,42.9,2025,1,January,19,Sunday,1,0.7980392156862746,314.02,0.7980383415069104
2025-01-19,MIL005,Shinjuku,Tokyo,Japan,680,598,225.94,198.69,135112.12,7.8,1.7,6.5,6.3,35,0.27,40.8,2025,1,January,19,Sunday,1,0.8794117647058823,225.94,0.8793927591395946
2025-01-19,MIL006,Darling Harbour,Sydney,Australia,560,520,231.04,214.54,120140.8,9.3,3.5,8.7,6.2,35,0.28,41.9,2025,1,January,19,Sunday,1,0.9285714285714286,231.04,0.9285837950138505
2025-01-19,MIL007,La Défense,Paris,France,480,356,222.24,164.83,79117.44,8.1,2.2,8.8,7.3,30,0.23,37.8,2025,1,January,19,Sunday,1,0.7416666666666667,222.24,0.7416756659467243
2025-01-19,MIL008,Mitte,Berlin,Germany,390,227,273.83,159.38,62159.41,9.2,1.9,9.7,7.1,36,0.29,38.3,2025,1,January,19,Sunday,1,0.5820512820512821,273.83000000000004,0.5820399517949093
2025-01-19,MIL009,Orchard Road,Singapore,Singapore,610,460,332.33,250.61,152871.8,9.0,3.0,9.0,5.0,33,0.3,44.4,2025,1,January,19,Sunday,1,0.7540983606557377,332.33,0.7540998405199651
2025-01-19,MIL010,Union Square,San Francisco,USA,450,384,277.99,237.22,106748.16,8.3,3.1,7.0,6.0,36,0.28,40.9,2025,1,January,19,Sunday,1,0.8533333333333334,277.99,0.8533400482031728
2025-01-20,MIL001,Times Square,New York,USA,650,522,377.08,302.82,196835.76,9.0,2.8,9.9,6.4,35,0.23,40.2,2025,1,January,20,Monday,0,0.803076923076923,377.08000000000004,0.8030656624588947
2025-01-20,MIL002,Marina Bay,Singapore,Singapore,720,434,250.59,151.05,108756.06,8.2,3.0,6.9,6.2,35,0.27,37.7,2025,1,January,20,Monday,0,0.6027777777777777,250.59,0.602777445229259
2025-01-20,MIL003,Downtown Chicago,Chicago,USA,420,377,232.56,208.75,87675.12,8.6,3.0,6.2,6.7,30,0.3,39.3,2025,1,January,20,Monday,0,0.8976190476190476,232.55999999999997,0.8976178190574475
2025-01-20,MIL004,Hyde Park,London,UK,510,398,220.06,171.73,87583.88,8.4,1.9,9.9,7.5,31,0.26,42.5,2025,1,January,20,Monday,0,0.7803921568627451,220.06,0.7803780787058074
2025-01-20,MIL005,Shinjuku,Tokyo,Japan,680,545,301.97,242.02,164573.65,7.8,2.8,6.0,6.4,31,0.28,36.8,2025,1,January,20,Monday,0,0.8014705882352942,301.96999999999997,0.801470344736232
2025-01-20,MIL007,La Défense,Paris,France,480,423,286.66,252.62,121257.18,9.2,2.3,6.3,4.7,31,0.28,42.4,2025,1,January,20,Monday,0,0.88125,286.65999999999997,0.8812530523965673
2025-01-20,MIL008,Mitte,Berlin,Germany,390,282,263.98,190.88,74442.36,9.6,2.2,6.7,5.5,32,0.23,38.0,2025,1,January,20,Monday,0,0.7230769230769231,263.98,0.7230850822031971
2025-01-20,MIL009,Orchard Road,Singapore,Singapore,610,568,288.39,268.53,163805.52,8.1,2.7,9.5,4.9,32,0.29,39.5,2025,1,January,20,Monday,0,0.9311475409836065,288.39,0.9311349214605221
2025-01-20,MIL010,Union Square,San Francisco,USA,450,427,344.81,327.19,147233.87,9.6,1.6,7.6,5.5,28,0.22,43.5,2025,1,January,20,Monday,0,0.9488888888888889,344.81,0.9488993938690873
2025-01-21,MIL001,Times Square,New York,USA,650,516,180.42,143.23,93096.72,8.9,1.8,7.9,7.1,36,0.23,43.2,2025,1,January,21,Tuesday,0,0.7938461538461539,180.42000000000002,0.7938698592173816
2025-01-21,MIL002,Marina Bay,Singapore,Singapore,720,550,207.35,158.39,114042.5,7.0,1.5,6.4,6.7,32,0.25,42.6,2025,1,January,21,Tuesday,0,0.7638888888888888,207.35,0.7638775018085362
2025-01-21,MIL003,Downtown Chicago,Chicago,USA,420,302,281.09,202.12,84889.18,8.1,2.9,9.0,7.4,28,0.22,38.5,2025,1,January,21,Tuesday,0,0.719047619047619,281.09,0.7190579529688002
2025-01-21,MIL004,Hyde Park,London,UK,510,413,220.49,178.55,91062.37,8.2,3.3,7.1,5.3,35,0.26,43.0,2025,1,January,21,Tuesday,0,0.8098039215686275,220.48999999999998,0.8097872919406776
2025-01-21,MIL005,Shinjuku,Tokyo,Japan,680,528,226.38,175.78,119528.64,7.2,2.0,10.0,4.6,34,0.3,41.0,2025,1,January,21,Tuesday,0,0.7764705882352941,226.38,0.7764820213799806
2025-01-21,MIL006,Darling Harbour,Sydney,Australia,560,486,189.69,164.62,92189.34,8.4,2.9,10.4,5.3,34,0.24,41.1,2025,1,January,21,Tuesday,0,0.8678571428571429,189.69,0.8678369972059676
2025-01-21,MIL007,La Défense,Paris,France,480,396,258.4,213.18,102326.4,7.7,1.5,6.7,5.2,30,0.29,41.1,2025,1,January,21,Tuesday,0,0.825,258.4,0.8250000000000001
2025-01-21,MIL008,Mitte,Berlin,Germany,390,349,214.29,191.76,74787.21,8.7,3.2,9.3,4.7,35,0.26,36.7,2025,1,January,21,Tuesday,0,0.8948717948717949,214.29000000000002,0.8948621027579449
2025-01-21,MIL009,Orchard Road,Singapore,Singapore,610,410,128.54,86.4,52701.4,9.0,2.3,7.9,6.5,33,0.22,40.6,2025,1,January,21,Tuesday,0,0.6721311475409836,128.54,0.6721643068305587
2025-01-21,MIL010,Union Square,San Francisco,USA,450,391,251.77,218.76,98442.07,9.5,1.3,9.5,5.1,30,0.23,39.0,2025,1,January,21,Tuesday,0,0.8688888888888889,251.77,0.8688882710410294
2025-01-22,MIL001,Times Square,New York,USA,650,514,333.11,263.41,171218.54,8.9,3.2,9.9,5.2,32,0.3,42.9,2025,1,January,22,Wednesday,0,0.7907692307692308,333.11,0.7907598090720783
2025-01-22,MIL002,Marina Bay,Singapore,Singapore,720,543,299.74,226.05,162758.82,8.7,2.4,8.2,4.8,34,0.29,39.4,2025,1,January,22,Wednesday,0,0.7541666666666667,299.74,0.7541535997864817
2025-01-22,MIL003,Downtown Chicago,Chicago,USA,420,332,195.28,154.36,64832.96,9.3,2.5,8.9,6.9,31,0.29,40.8,2025,1,January,22,Wednesday,0,0.7904761904761904,195.28,0.7904547316673495
2025-01-22,MIL004,Hyde Park,London,UK,510,363,281.81,200.58,102297.03,8.2,3.0,7.4,7.1,37,0.24,44.9,2025,1,January,22,Wednesday,0,0.711764705882353,281.81,0.7117561477591285
2025-01-22,MIL005,Shinjuku,Tokyo,Japan,680,507,241.84,180.31,122612.88,8.1,2.2,8.8,4.8,36,0.28,40.5,2025,1,January,22,Wednesday,0,0.7455882352941177,241.84,0.7455755871650678
2025-01-22,MIL006,Darling Harbour,Sydney,Australia,560,460,256.42,210.63,117953.2,9.0,3.5,9.0,6.4,29,0.29,39.8,2025,1,January,22,Wednesday,0,0.8214285714285714,256.42,0.8214257858201388
2025-01-22,MIL007,La Défense,Paris,France,480,431,376.53,338.09,162284.43,9.0,1.4,9.3,5.1,36,0.29,40.9,2025,1,January,22,Wednesday,0,0.8979166666666667,376.53,0.8979098611000451
2025-01-22,MIL008,Mitte,Berlin,Germany,390,316,214.71,173.97,67848.36,9.4,2.3,9.7,5.9,31,0.26,43.5,2025,1,January,22,Wednesday,0,0.8102564102564103,214.71,0.8102556937264217
2025-01-22,MIL009,Orchard Road,Singapore,Singapore,610,414,237.29,161.05,98238.06,9.2,1.4,7.1,4.9,31,0.26,42.7,2025,1,January,22,Wednesday,0,0.6786885245901639,237.29,0.6787053816005733
2025-01-22,MIL010,Union Square,San Francisco,USA,450,375,314.77,262.31,118038.75,9.6,2.0,9.8,5.9,37,0.27,37.1,2025,1,January,22,Wednesday,0,0.8333333333333334,314.77,0.8333386282047209
2025-01-23,MIL001,Times Square,New York,USA,650,430,313.45,207.36,134783.5,8.4,1.6,9.9,5.2,36,0.24,41.8,2025,1,January,23,Thursday,0,0.6615384615384615,313.45,0.6615409156165258
2025-01-23,MIL002,Marina Bay,Singapore,Singapore,720,576,265.69,212.55,153037.44,9.9,1.9,7.0,4.6,31,0.27,44.4,2025,1,January,23,Thursday,0,0.8,265.69,0.7999924724302759
2025-01-23,MIL003,Downtown Chicago,Chicago,USA,420,342,282.01,229.64,96447.42,9.1,1.8,10.1,6.5,33,0.23,40.0,2025,1,January,23,Thursday,0,0.8142857142857143,282.01,0.8142973653416545
2025-01-23,MIL004,Hyde Park,London,UK,510,454,309.82,275.8,140658.28,8.6,2.5,7.7,7.4,29,0.25,36.4,2025,1,January,23,Thursday,0,0.8901960784313725,309.82,0.8901943063714416
2025-01-23,MIL005,Shinjuku,Tokyo,Japan,680,552,268.57,218.02,148250.64,9.1,1.9,10.1,6.8,36,0.22,44.7,2025,1,January,23,Thursday,0,0.8117647058823529,268.57000000000005,0.8117809137282646
2025-01-23,MIL006,Darling Harbour,Sydney,Australia,560,412,217.91,160.32,89778.92,9.4,3.1,7.3,7.1,29,0.28,40.9,2025,1,January,23,Thursday,0,0.7357142857142858,217.91,0.7357165802395484
2025-01-23,MIL007,La Défense,Paris,France,480,363,244.28,184.74,88673.64,8.7,1.9,8.7,5.4,30,0.28,36.4,2025,1,January,23,Thursday,0,0.75625,244.28,0.7562633044047814
2025-01-23,MIL008,Mitte,Berlin,Germany,390,292,302.76,226.68,88405.92,9.7,3.3,6.8,4.7,30,0.28,36.3,2025,1,January,23,Thursday,0,0.7487179487179487,302.76,0.7487118509710662
2025-01-23,MIL009,Orchard Road,Singapore,Singapore,610,480,312.28,245.73,149894.4,8.1,1.4,10.1,6.5,36,0.29,41.1,2025,1,January,23,Thursday,0,0.7868852459016393,312.28,0.7868899705392597
2025-01-23,MIL010,Union Square,San Francisco,USA,450,361,138.35,110.99,49944.35,9.1,1.9,8.0,6.8,34,0.29,40.0,2025,1,January,23,Thursday,0,0.8022222222222222,138.35,0.8022406938923021
2025-01-24,MIL001,Times Square,New York,USA,650,611,319.17,300.02,195012.87,9.7,1.7,8.3,4.8,31,0.26,41.9,2025,1,January,24,Friday,0,0.94,319.17,0.9400006266253093
2025-01-24,MIL002,Marina Bay,Singapore,Singapore,720,615,265.54,226.82,163307.1,9.0,2.9,8.3,6.4,28,0.24,39.3,2025,1,January,24,Friday,0,0.8541666666666666,265.54,0.8541839270919634
2025-01-24,MIL003,Downtown Chicago,Chicago,USA,420,301,258.33,185.14,77757.33,8.4,3.4,7.5,5.9,29,0.27,38.5,2025,1,January,24,Friday,0,0.7166666666666667,258.33,0.7166802152285836
2025-01-24,MIL004,Hyde Park,London,UK,510,362,263.71,187.18,95463.02,7.8,1.2,6.0,5.2,28,0.23,39.0,2025,1,January,24,Friday,0,0.7098039215686275,263.71000000000004,0.7097948504038528
2025-01-24,MIL005,Shinjuku,Tokyo,Japan,680,552,320.32,260.02,176816.64,7.6,3.3,7.8,4.8,34,0.23,39.1,2025,1,January,24,Friday,0,0.8117647058823529,320.32000000000005,0.8117507492507492
2025-01-24,MIL006,Darling Harbour,Sydney,Australia,560,443,308.42,243.98,136630.06,8.7,2.3,9.2,7.5,29,0.24,39.6,2025,1,January,24,Friday,0,0.7910714285714285,308.42,0.7910641333246871
2025-01-24,MIL007,La Défense,Paris,France,480,287,188.71,112.83,54159.77,8.9,2.6,7.4,7.0,37,0.29,36.0,2025,1,January,24,Friday,0,0.5979166666666667,188.70999999999998,0.597901542048646
2025-01-24,MIL008,Mitte,Berlin,Germany,390,324,238.26,197.94,77196.24,8.8,1.8,6.3,6.3,34,0.23,39.5,2025,1,January,24,Friday,0,0.8307692307692308,238.26000000000002,0.8307731050113322
2025-01-24,MIL009,Orchard Road,Singapore,Singapore,610,344,227.64,128.37,78308.16,8.6,2.9,6.3,4.7,31,0.3,42.0,2025,1,January,24,Friday,0,0.5639344262295082,227.64000000000001,0.5639167105956774
2025-01-24,MIL010,Union Square,San Francisco,USA,450,306,210.93,143.43,64544.58,9.5,2.6,6.0,6.4,37,0.27,43.9,2025,1,January,24,Friday,0,0.68,210.93,0.6799886218176646
2025-01-25,MIL001,Times Square,New York,USA,650,467,276.27,198.49,129018.09,8.0,1.2,7.9,5.4,32,0.27,36.4,2025,1,January,25,Saturday,1,0.7184615384615385,276.27,0.718463821623774
2025-01-25,MIL002,Marina Bay,Singapore,Singapore,720,569,267.19,211.15,152031.11,8.1,2.0,9.3,6.5,36,0.28,39.9,2025,1,January,25,Saturday,1,0.7902777777777777,267.19,0.79026161158726
2025-01-25,MIL003,Downtown Chicago,Chicago,USA,420,277,301.36,198.75,83476.72,9.3,2.2,9.6,7.0,36,0.29,39.9,2025,1,January,25,Saturday,1,0.6595238095238095,301.36,0.6595102203344837
2025-01-25,MIL004,Hyde Park,London,UK,510,363,295.71,210.48,107342.73,7.7,2.1,8.7,6.6,34,0.25,37.5,2025,1,January,25,Saturday,1,0.711764705882353,295.71,0.711778431571472
2025-01-25,MIL005,Shinjuku,Tokyo,Japan,680,455,250.33,167.5,113900.15,8.5,1.6,6.1,6.4,34,0.25,36.6,2025,1,January,25,Saturday,1,0.6691176470588235,250.32999999999998,0.6691167658690528
2025-01-25,MIL006,Darling Harbour,Sydney,Australia,560,480,184.25,157.93,88440.0,8.2,2.8,8.7,5.6,30,0.3,40.1,2025,1,January,25,Saturday,1,0.8571428571428571,184.25,0.8571506105834464
2025-01-25,MIL007,La Défense,Paris,France,480,335,279.08,194.77,93491.8,8.4,2.4,10.3,5.7,28,0.22,39.5,2025,1,January,25,Saturday,1,0.6979166666666666,279.08,0.6979002436577326
2025-01-25,MIL008,Mitte,Berlin,Germany,390,303,248.35,192.95,75250.05,9.7,1.9,10.1,4.8,37,0.25,44.0,2025,1,January,25,Saturday,1,0.7769230769230769,248.35000000000002,0.7769277229716126
2025-01-25,MIL009,Orchard Road,Singapore,Singapore,610,547,276.63,248.06,151316.61,8.6,2.1,7.5,6.1,29,0.26,40.9,2025,1,January,25,Saturday,1,0.8967213114754098,276.63,0.8967212522141489
2025-01-25,MIL010,Union Square,San Francisco,USA,450,371,288.71,238.03,107111.41,9.0,2.2,7.4,5.3,29,0.22,39.1,2025,1,January,25,Saturday,1,0.8244444444444444,288.71000000000004,0.8244605313290153
2025-01-26,MIL001,Times Square,New York,USA,650,378,293.66,170.77,111003.48,8.1,2.2,8.8,6.0,32,0.3,43.9,2025,1,January,26,Sunday,1,0.5815384615384616,293.65999999999997,0.5815228495539059
