Date,Hotel_ID,Hotel_Name,City,Country,Available_Rooms,Occupied_Rooms,ADR (USD),RevPAR (USD),Total_Room_Revenue (USD),Guest_Satisfaction_Score,Complaint_Resolution_Time_Hours,Checkin_Time_Minutes,Checkout_Time_Minutes,Housekeeping_Turnover_Time_Min,Staff_to_Guest_Ratio,Energy_Consumption_per_Room_kWh
2025-01-19,MIL008,Milton Mitte,Berlin,Germany,390,227,273.83,159.38,62159.41,9.2,1.9,9.7,7.1,36,0.29,38.3
2025-01-19,MIL009,Milton Orchard Road,Singapore,Singapore,610,460,332.33,250.61,152871.8,9.0,3.0,9.0,5.0,33,0.3,44.4
2025-01-19,MIL010,Milton Union Square,San Francisco,USA,450,384,277.99,237.22,106748.16,8.3,3.1,7.0,6.0,36,0.28,40.9
2025-01-20,MIL001,Milton Times Square,New York,USA,650,522,377.08,302.82,196835.76,9.0,2.8,9.9,6.4,35,0.23,40.2
2025-01-20,MIL002,Milton Marina Bay,Singapore,Singapore,720,434,250.59,151.05,108756.06,8.2,3.0,6.9,6.2,35,0.27,37.7
2025-01-20,MIL003,Milton Downtown Chicago,Chicago,USA,420,377,232.56,208.75,87675.12,8.6,3.0,6.2,6.7,30,0.3,39.3
2025-01-20,MIL004,Milton Hyde Park,London,UK,510,398,220.06,171.73,87583.88,8.4,1.9,9.9,7.5,31,0.26,42.5
2025-01-20,MIL005,Milton Shinjuku,Tokyo,Japan,680,545,301.97,242.02,164573.65,7.8,2.8,6.0,6.4,31,0.28,36.8
2025-01-20,MIL006,Milton Darling Harbour,Sydney,Australia,560,338,235.17,141.94,79487.46,10.2,2.7,6.3,6.2,33,0.26,41.4
2025-01-20,MIL007,Milton La Défense,Paris,France,480,423,286.66,252.62,121257.18,9.2,2.3,6.3,4.7,31,0.28,42.4
2025-01-20,MIL008,Milton Mitte,Berlin,Germany,390,282,263.98,190.88,74442.36,9.6,2.2,6.7,5.5,32,0.23,38.0
2025-01-20,MIL009,Milton Orchard Road,Singapore,Singapore,610,568,288.39,268.53,163805.52,8.1,2.7,9.5,4.9,32,0.29,39.5
2025-01-20,MIL010,Milton Union Square,San Francisco,USA,450,427,344.81,327.19,147233.87,9.6,1.6,7.6,5.5,28,0.22,43.5
2025-01-21,MIL001,Milton Times Square,New York,USA,650,516,180.42,143.23,93096.72,8.9,1.8,7.9,7.1,36,0.23,43.2
2025-01-21,MIL002,Milton Marina Bay,Singapore,Singapore,720,550,207.35,158.39,114042.5,7.0,1.5,6.4,6.7,32,0.25,42.6
2025-01-21,MIL003,Milton Downtown Chicago,Chicago,USA,420,302,281.09,202.12,84889.18,8.1,2.9,9.0,7.4,28,0.22,38.5
2025-01-21,MIL004,Milton Hyde Park,London,UK,510,413,220.49,178.55,91062.37,8.2,3.3,7.1,5.3,35,0.26,43.0
2025-01-21,MIL005,Milton Shinjuku,Tokyo,Japan,680,528,226.38,175.78,119528.64,7.2,2.0,10.0,4.6,34,0.3,41.0
2025-01-21,MIL006,Milton Darling Harbour,Sydney,Australia,560,486,189.69,164.62,92189.34,8.4,2.9,10.4,5.3,34,0.24,41.1
2025-01-21,MIL007,Milton La Défense,Paris,France,480,396,258.4,213.18,102326.4,7.7,1.5,6.7,5.2,30,0.29,41.1
2025-01-21,MIL008,Milton Mitte,Berlin,Germany,390,349,214.29,191.76,74787.21,8.7,3.2,9.3,4.7,35,0.26,36.7
2025-01-21,MIL009,Milton Orchard Road,Singapore,Singapore,610,410,128.54,86.4,52701.4,9.0,2.3,7.9,6.5,33,0.22,40.6
2025-01-21,MIL010,Milton Union Square,San Francisco,USA,450,391,251.77,218.76,98442.07,9.5,1.3,9.5,5.1,30,0.23,39.0
2025-01-22,MIL001,Milton Times Square,New York,USA,650,514,333.11,263.41,171218.54,8.9,3.2,9.9,5.2,32,0.3,42.9
2025-01-22,MIL002,Milton Marina Bay,Singapore,Singapore,720,543,299.74,226.05,162758.82,8.7,2.4,8.2,4.8,34,0.29,39.4
2025-01-22,MIL003,Milton Downtown Chicago,Chicago,USA,420,332,195.28,154.36,64832.96,9.3,2.5,8.9,6.9,31,0.29,40.8
2025-01-22,MIL004,Milton Hyde Park,London,UK,510,363,281.81,200.58,102297.03,8.2,3.0,7.4,7.1,37,0.24,44.9
2025-01-22,MIL005,Milton Shinjuku,Tokyo,Japan,680,507,241.84,180.31,122612.88,8.1,2.2,8.8,4.8,36,0.28,40.5
2025-01-22,MIL006,Milton Darling Harbour,Sydney,Australia,560,460,256.42,210.63,117953.2,9.0,3.5,9.0,6.4,29,0.29,39.8
2025-01-22,MIL007,Milton La Défense,Paris,France,480,431,376.53,338.09,162284.43,9.0,1.4,9.3,5.1,36,0.29,40.9
2025-01-22,MIL008,Milton Mitte,Berlin,Germany,390,316,214.71,173.97,67848.36,9.4,2.3,9.7,5.9,31,0.26,43.5
2025-01-22,MIL009,Milton Orchard Road,Singapore,Singapore,610,414,237.29,161.05,98238.06,9.2,1.4,7.1,4.9,31,0.26,42.7
2025-01-22,MIL010,Milton Union Square,San Francisco,USA,450,375,314.77,262.31,118038.75,9.6,2.0,9.8,5.9,37,0.27,37.1
2025-01-23,MIL001,Milton Times Square,New York,USA,650,430,313.45,207.36,134783.5,8.4,1.6,9.9,5.2,36,0.24,41.8
2025-01-23,MIL002,Milton Marina Bay,Singapore,Singapore,720,576,265.69,212.55,153037.44,9.9,1.9,7.0,4.6,31,0.27,44.4
2025-01-23,MIL003,Milton Downtown Chicago,Chicago,USA,420,342,282.01,229.64,96447.42,9.1,1.8,10.1,6.5,33,0.23,40.0
2025-01-23,MIL004,Milton Hyde Park,London,UK,510,454,309.82,275.8,140658.28,8.6,2.5,7.7,7.4,29,0.25,36.4
2025-01-23,MIL005,Milton Shinjuku,Tokyo,Japan,680,552,268.57,218.02,148250.64,9.1,1.9,10.1,6.8,36,0.22,44.7
2025-01-23,MIL006,Milton Darling Harbour,Sydney,Australia,560,412,217.91,160.32,89778.92,9.4,3.1,7.3,7.1,29,0.28,40.9
2025-01-23,MIL007,Milton La Défense,Paris,France,480,363,244.28,184.74,88673.64,8.7,1.9,8.7,5.4,30,0.28,36.4
2025-01-23,MIL008,Milton Mitte,Berlin,Germany,390,292,302.76,226.68,88405.92,9.7,3.3,6.8,4.7,30,0.28,36.3
2025-01-23,MIL009,Milton Orchard Road,Singapore,Singapore,610,480,312.28,245.73,149894.4,8.1,1.4,10.1,6.5,36,0.29,41.1
2025-01-23,MIL010,Milton Union Square,San Francisco,USA,450,361,138.35,110.99,49944.35,9.1,1.9,8.0,6.8,34,0.29,40.0
2025-01-24,MIL001,Milton Times Square,New York,USA,650,611,319.17,300.02,195012.87,9.7,1.7,8.3,4.8,31,0.26,41.9
2025-01-24,MIL002,Milton Marina Bay,Singapore,Singapore,720,615,265.54,226.82,163307.1,9.0,2.9,8.3,6.4,28,0.24,39.3
2025-01-24,MIL003,Milton Downtown Chicago,Chicago,USA,420,301,258.33,185.14,77757.33,8.4,3.4,7.5,5.9,29,0.27,38.5
2025-01-24,MIL004,Milton Hyde Park,London,UK,510,362,263.71,187.18,95463.02,7.8,1.2,6.0,5.2,28,0.23,39.0
2025-01-24,MIL005,Milton Shinjuku,Tokyo,Japan,680,552,320.32,260.02,176816.64,7.6,3.3,7.8,4.8,34,0.23,39.1
2025-01-24,MIL006,Milton Darling Harbour,Sydney,Australia,560,443,308.42,243.98,136630.06,8.7,2.3,9.2,7.5,29,0.24,39.6
2025-01-24,MIL007,Milton La Défense,Paris,France,480,287,188.71,112.83,54159.77,8.9,2.6,7.4,7.0,37,0.29,36.0
2025-01-24,MIL008,Milton Mitte,Berlin,Germany,390,324,238.26,197.94,77196.24,8.8,1.8,6.3,6.3,34,0.23,39.5
2025-01-24,MIL009,Milton Orchard Road,Singapore,Singapore,610,344,227.64,128.37,78308.16,8.6,2.9,6.3,4.7,31,0.3,42.0
2025-01-24,MIL010,Milton Union Square,San Francisco,USA,450,306,210.93,143.43,64544.58,9.5,2.6,6.0,6.4,37,0.27,43.9
2025-01-25,MIL001,Milton Times Square,New York,USA,650,467,276.27,198.49,129018.09,8.0,1.2,7.9,5.4,32,0.27,36.4
2025-01-25,MIL002,Milton Marina Bay,Singapore,Singapore,720,569,267.19,211.15,152031.11,8.1,2.0,9.3,6.5,36,0.28,39.9
2025-01-25,MIL003,Milton Downtown Chicago,Chicago,USA,420,277,301.36,198.75,83476.72,9.3,2.2,9.6,7.0,36,0.29,39.9
2025-01-25,MIL004,Milton Hyde Park,London,UK,510,363,295.71,210.48,107342.73,7.7,2.1,8.7,6.6,34,0.25,37.5
2025-01-25,MIL005,Milton Shinjuku,Tokyo,Japan,680,455,250.33,167.5,113900.15,8.5,1.6,6.1,6.4,34,0.25,36.6
2025-01-25,MIL006,Milton Darling Harbour,Sydney,Australia,560,480,184.25,157.93,88440.0,8.2,2.8,8.7,5.6,30,0.3,40.1
2025-01-25,MIL007,Milton La Défense,Paris,France,480,335,279.08,194.77,93491.8,8.4,2.4,10.3,5.7,28,0.22,39.5
2025-01-25,MIL008,Milton Mitte,Berlin,Germany,390,303,248.35,192.95,75250.05,9.7,1.9,10.1,4.8,37,0.25,44.0
2025-01-25,MIL009,Milton Orchard Road,Singapore,Singapore,610,547,276.63,248.06,151316.61,8.6,2.1,7.5,6.1,29,0.26,40.9
2025-01-25,MIL010,Milton Union Square,San Francisco,USA,450,371,288.71,238.03,107111.41,9.0,2.2,7.4,5.3,29,0.22,39.1
2025-01-26,MIL001,Milton Times Square,New York,USA,650,378,293.66,170.77,111003.48,8.1,2.2,8.8,6.0,32,0.3,43.9
2025-01-26,MIL002,Milton Marina Bay,Singapore,Singapore,720,578,309.54,248.49,178914.12,9.9,2.6,6.9,5.7,28,0.26,40.9
2025-01-26,MIL003,Milton Downtown Chicago,Chicago,USA,420,338,281.05,226.18,94994.9,9.4,1.5,9.6,4.9,35,0.24,43.9
2025-01-26,MIL004,Milton Hyde Park,London,UK,510,402,276.97,218.32,111341.94,8.7,2.3,9.9,6.3,31,0.24,37.8
2025-01-26,MIL005,Milton Shinjuku,Tokyo,Japan,680,489,321.85,231.45,157384.65,7.4,2.5,9.9,7.4,32,0.29,42.9
2025-01-26,MIL006,Milton Darling Harbour,Sydney,Australia,560,532,285.0,270.75,151620.0,8.8,1.7,6.5,7.1,32,0.29,44.0
2025-01-26,MIL007,Milton La Défense,Paris,France,480,402,127.68,106.93,51327.36,9.1,1.2,8.1,6.6,35,0.28,37.2
2025-01-26,MIL008,Milton Mitte,Berlin,Germany,390,311,216.28,172.47,67263.08,7.9,3.1,7.3,5.1,37,0.22,45.0
2025-01-26,MIL009,Milton Orchard Road,Singapore,Singapore,610,533,283.09,247.36,150886.97,9.1,2.9,6.6,6.8,35,0.27,42.9
2025-01-26,MIL010,Milton Union Square,San Francisco,USA,450,374,275.82,229.24,103156.68,9.3,1.4,8.2,4.7,32,0.25,36.6
2025-01-27,MIL001,Milton Times Square,New York,USA,650,455,246.14,172.3,111993.7,7.6,1.4,8.3,6.9,35,0.22,36.7
2025-01-27,MIL002,Milton Marina Bay,Singapore,Singapore,720,576,187.66,150.13,108092.16,8.2,1.7,7.3,6.9,37,0.25,44.2
2025-01-27,MIL003,Milton Downtown Chicago,Chicago,USA,420,316,169.83,127.78,53666.28,9.1,3.5,8.7,5.6,34,0.23,44.0
2025-01-27,MIL004,Milton Hyde Park,London,UK,510,334,124.12,81.29,41456.08,8.8,2.5,8.8,4.7,34,0.24,42.4
2025-01-27,MIL005,Milton Shinjuku,Tokyo,Japan,680,562,282.75,233.68,158905.5,9.3,1.5,9.5,5.3,32,0.24,37.2
2025-01-27,MIL006,Milton Darling Harbour,Sydney,Australia,560,532,236.42,224.6,125775.44,8.8,2.9,7.4,4.5,33,0.22,38.5
2025-01-27,MIL007,Milton La Défense,Paris,France,480,358,266.98,199.12,95578.84,9.2,1.9,6.5,5.6,30,0.29,38.8
2025-01-27,MIL008,Milton Mitte,Berlin,Germany,390,270,271.82,188.18,73391.4,8.8,2.2,10.1,5.6,37,0.23,42.2
2025-01-27,MIL009,Milton Orchard Road,Singapore,Singapore,610,327,253.96,136.14,83044.92,9.6,1.2,6.8,6.6,34,0.3,42.8
2025-01-27,MIL010,Milton Union Square,San Francisco,USA,450,392,263.99,229.96,103484.08,8.8,1.9,6.5,6.8,34,0.22,39.2
2025-01-28,MIL001,Milton Times Square,New York,USA,650,507,287.05,223.9,145534.35,7.8,1.7,7.7,5.6,28,0.28,39.7
2025-01-28,MIL002,Milton Marina Bay,Singapore,Singapore,720,396,274.7,151.08,108781.2,8.9,1.7,9.0,5.9,36,0.24,42.1
2025-01-28,MIL003,Milton Downtown Chicago,Chicago,USA,420,262,296.81,185.15,77764.22,8.9,2.9,7.4,6.4,31,0.28,37.8
2025-01-28,MIL004,Milton Hyde Park,London,UK,510,351,245.21,168.76,86068.71,9.1,2.0,6.3,4.8,33,0.24,43.5
2025-01-28,MIL005,Milton Shinjuku,Tokyo,Japan,680,514,215.25,162.7,110638.5,7.2,2.4,8.7,4.5,32,0.3,40.7
2025-01-28,MIL006,Milton Darling Harbour,Sydney,Australia,560,426,206.86,157.36,88122.36,9.4,3.0,9.5,6.1,37,0.23,36.2
2025-01-28,MIL007,Milton La Défense,Paris,France,480,406,286.63,242.44,116371.78,8.5,1.2,7.3,6.8,33,0.25,39.3
2025-01-28,MIL008,Milton Mitte,Berlin,Germany,390,281,267.41,192.67,75142.21,8.7,3.1,6.1,7.2,35,0.28,40.1
2025-01-28,MIL009,Milton Orchard Road,Singapore,Singapore,610,378,222.72,138.01,84188.16,8.6,2.9,8.1,4.7,37,0.3,43.1
2025-01-28,MIL010,Milton Union Square,San Francisco,USA,450,277,260.94,160.62,72280.38,8.8,3.4,6.3,5.6,30,0.24,37.3
2025-01-29,MIL001,Milton Times Square,New York,USA,650,590,285.1,258.78,168209.0,8.0,3.1,8.9,5.7,34,0.24,39.1
2025-01-29,MIL002,Milton Marina Bay,Singapore,Singapore,720,579,249.47,200.62,144443.13,9.0,2.3,10.0,6.6,28,0.23,36.1
2025-01-29,MIL003,Milton Downtown Chicago,Chicago,USA,420,292,354.03,246.14,103376.76,7.7,2.4,9.1,4.7,30,0.28,40.1
2025-01-29,MIL004,Milton Hyde Park,London,UK,510,407,160.47,128.06,65311.29,9.6,1.3,6.7,5.8,30,0.22,43.6
2025-01-29,MIL005,Milton Shinjuku,Tokyo,Japan,680,501,286.48,211.07,143526.48,7.7,2.2,8.7,4.7,34,0.3,37.7
2025-01-29,MIL006,Milton Darling Harbour,Sydney,Australia,560,462,279.16,230.31,128971.92,8.7,2.9,6.7,5.9,35,0.24,41.8
2025-01-29,MIL007,Milton La Défense,Paris,France,480,328,281.26,192.19,92253.28,9.6,2.3,6.1,4.5,31,0.29,38.1
2025-01-29,MIL008,Milton Mitte,Berlin,Germany,390,318,203.73,166.12,64786.14,9.1,1.9,9.8,6.7,28,0.25,36.3
2025-01-29,MIL009,Milton Orchard Road,Singapore,Singapore,610,579,248.88,236.23,144101.52,8.5,2.1,10.1,7.5,28,0.28,39.3
2025-01-29,MIL010,Milton Union Square,San Francisco,USA,450,321,323.88,231.03,103965.48,8.3,3.3,10.3,6.2,31,0.28,38.3
2025-01-30,MIL001,Milton Times Square,New York,USA,650,378,300.17,174.56,113464.26,8.0,1.6,10.1,4.8,33,0.24,36.4
2025-01-30,MIL002,Milton Marina Bay,Singapore,Singapore,720,614,241.68,206.1,148391.52,9.1,3.4,8.6,5.8,33,0.26,42.8
2025-01-30,MIL003,Milton Downtown Chicago,Chicago,USA,420,289,200.14,137.72,57840.46,8.6,3.0,8.1,6.0,30,0.27,37.7
2025-01-30,MIL004,Milton Hyde Park,London,UK,510,444,299.91,261.1,133160.04,8.4,1.7,6.3,4.7,37,0.26,39.7
2025-01-30,MIL005,Milton Shinjuku,Tokyo,Japan,680,560,278.19,229.1,155786.4,9.4,3.0,8.9,5.0,36,0.26,38.5
2025-01-30,MIL006,Milton Darling Harbour,Sydney,Australia,560,376,237.31,159.34,89228.56,8.7,1.5,9.4,4.5,32,0.26,36.5
2025-01-30,MIL007,Milton La Défense,Paris,France,480,322,211.14,141.64,67987.08,9.1,2.9,9.8,5.8,31,0.25,42.4
2025-01-30,MIL008,Milton Mitte,Berlin,Germany,390,259,239.1,158.79,61926.9,9.0,2.1,10.1,6.9,37,0.28,39.5
2025-01-30,MIL009,Milton Orchard Road,Singapore,Singapore,610,579,304.05,288.6,176044.95,8.8,2.8,6.8,6.8,33,0.3,36.4
2025-01-30,MIL010,Milton Union Square,San Francisco,USA,450,314,289.27,201.85,90830.78,7.8,1.9,9.2,6.8,29,0.26,40.6
2025-01-31,MIL001,Milton Times Square,New York,USA,650,546,251.76,211.48,137460.96,9.0,2.8,8.1,7.3,34,0.28,43.8
2025-01-31,MIL002,Milton Marina Bay,Singapore,Singapore,720,625,297.75,258.46,186093.75,8.3,1.6,7.6,5.5,37,0.29,42.3
2025-01-31,MIL003,Milton Downtown Chicago,Chicago,USA,420,346,335.35,276.26,116031.1,8.7,2.1,6.7,6.9,35,0.25,36.2
2025-01-31,MIL004,Milton Hyde Park,London,UK,510,431,191.7,162.01,82622.7,8.5,2.8,9.7,6.1,37,0.22,40.5
2025-01-31,MIL005,Milton Shinjuku,Tokyo,Japan,680,577,278.94,236.69,160948.38,9.0,2.5,7.8,4.9,36,0.23,38.8
2025-01-31,MIL006,Milton Darling Harbour,Sydney,Australia,560,407,291.21,211.65,118522.47,8.5,2.7,9.6,5.3,34,0.27,43.5
2025-01-31,MIL007,Milton La Défense,Paris,France,480,356,266.45,197.62,94856.2,7.6,1.9,7.6,6.4,31,0.28,39.6
2025-01-31,MIL008,Milton Mitte,Berlin,Germany,390,320,235.89,193.55,75484.8,7.7,2.8,7.5,4.7,31,0.3,41.8
2025-01-31,MIL009,Milton Orchard Road,Singapore,Singapore,610,543,325.18,289.46,176572.74,8.5,2.9,6.5,5.3,30,0.25,44.8
2025-01-31,MIL010,Milton Union Square,San Francisco,USA,450,291,261.48,169.09,76090.68,8.2,1.6,10.4,4.8,32,0.28,42.3
2025-02-01,MIL001,Milton Times Square,New York,USA,650,386,218.17,129.56,84213.62,7.8,1.7,8.2,5.3,30,0.27,44.7
2025-02-01,MIL002,Milton Marina Bay,Singapore,Singapore,720,514,227.52,162.42,116945.28,8.8,1.4,10.3,5.4,28,0.27,41.6
2025-02-01,MIL003,Milton Downtown Chicago,Chicago,USA,420,273,297.34,193.27,81173.82,9.2,2.8,8.7,5.4,30,0.27,43.8
2025-02-01,MIL004,Milton Hyde Park,London,UK,510,339,284.82,189.32,96553.98,8.9,1.7,8.6,6.6,34,0.25,36.1
2025-02-01,MIL005,Milton Shinjuku,Tokyo,Japan,680,426,283.14,177.38,120617.64,9.0,2.1,9.8,5.1,34,0.3,36.9
2025-02-01,MIL006,Milton Darling Harbour,Sydney,Australia,560,433,258.94,200.22,112121.02,8.6,1.4,9.4,7.2,32,0.24,39.9
2025-02-01,MIL007,Milton La Défense,Paris,France,480,456,322.17,306.06,146909.52,7.9,2.8,6.4,5.1,36,0.28,36.1
2025-02-01,MIL008,Milton Mitte,Berlin,Germany,390,331,224.73,190.73,74385.63,8.3,1.8,7.1,4.7,32,0.28,41.5
2025-02-01,MIL009,Milton Orchard Road,Singapore,Singapore,610,440,270.77,195.31,119138.8,9.0,3.3,8.4,5.1,34,0.28,42.6
2025-02-01,MIL010,Milton Union Square,San Francisco,USA,450,372,225.65,186.54,83941.8,8.7,2.1,10.1,6.3,33,0.24,39.3
2025-02-02,MIL001,Milton Times Square,New York,USA,650,526,292.47,236.68,153839.22,8.6,2.6,7.1,6.6,32,0.26,41.8
2025-02-02,MIL002,Milton Marina Bay,Singapore,Singapore,720,666,235.27,217.62,156689.82,9.2,2.2,6.1,5.4,33,0.22,40.4
2025-02-02,MIL003,Milton Downtown Chicago,Chicago,USA,420,306,324.96,236.76,99437.76,7.9,1.6,6.7,4.7,29,0.27,43.9
2025-02-02,MIL004,Milton Hyde Park,London,UK,510,439,285.68,245.91,125413.52,9.3,1.5,7.3,5.4,30,0.26,40.8
2025-02-02,MIL005,Milton Shinjuku,Tokyo,Japan,680,438,200.49,129.14,87814.62,9.0,1.9,10.1,7.4,31,0.25,40.6
2025-02-02,MIL006,Milton Darling Harbour,Sydney,Australia,560,467,249.66,208.2,116591.22,8.2,2.5,8.3,5.1,36,0.27,43.5
2025-02-02,MIL007,Milton La Défense,Paris,France,480,394,287.31,235.83,113200.14,9.9,1.6,9.0,5.0,34,0.24,37.1
2025-02-02,MIL008,Milton Mitte,Berlin,Germany,390,260,303.91,202.61,79016.6,9.3,2.4,6.7,4.8,28,0.23,44.0
2025-02-02,MIL009,Milton Orchard Road,Singapore,Singapore,610,432,203.37,144.03,87855.84,8.6,2.4,8.7,5.2,28,0.25,38.1
2025-02-02,MIL010,Milton Union Square,San Francisco,USA,450,337,305.96,229.13,103108.52,10.0,2.2,7.9,6.1,34,0.28,37.5
2025-02-03,MIL001,Milton Times Square,New York,USA,650,335,260.15,134.08,87150.25,8.9,2.4,6.5,6.3,29,0.25,37.3
2025-02-03,MIL002,Milton Marina Bay,Singapore,Singapore,720,628,215.19,187.69,135139.32,9.1,2.1,10.0,5.1,33,0.25,36.2
2025-02-03,MIL003,Milton Downtown Chicago,Chicago,USA,420,399,209.96,199.46,83774.04,9.6,1.8,6.0,6.7,33,0.29,43.4
2025-02-03,MIL004,Milton Hyde Park,London,UK,510,448,257.61,226.29,115409.28,9.4,2.0,9.6,5.9,29,0.29,43.9
2025-02-03,MIL005,Milton Shinjuku,Tokyo,Japan,680,475,257.14,179.62,122141.5,9.4,3.3,6.9,4.7,36,0.25,40.9
2025-02-03,MIL006,Milton Darling Harbour,Sydney,Australia,560,411,232.7,170.79,95639.7,8.8,2.1,9.6,5.8,37,0.26,38.9
2025-02-03,MIL007,Milton La Défense,Paris,France,480,343,206.47,147.54,70819.21,8.3,2.1,8.1,6.7,34,0.28,36.1
2025-02-03,MIL008,Milton Mitte,Berlin,Germany,390,297,289.32,220.33,85928.04,8.0,2.3,6.0,6.9,35,0.26,36.6
2025-02-03,MIL009,Milton Orchard Road,Singapore,Singapore,610,503,325.51,268.41,163731.53,9.1,3.0,8.3,4.9,34,0.27,42.7
2025-02-03,MIL010,Milton Union Square,San Francisco,USA,450,386,240.06,205.92,92663.16,8.4,3.2,9.4,7.2,35,0.27,41.9
2025-02-04,MIL001,Milton Times Square,New York,USA,650,519,302.36,241.42,156924.84,8.1,2.3,9.2,5.3,30,0.25,38.2
2025-02-04,MIL002,Milton Marina Bay,Singapore,Singapore,720,590,243.33,199.4,143564.7,7.9,3.3,8.3,5.1,28,0.28,39.4
2025-02-04,MIL003,Milton Downtown Chicago,Chicago,USA,420,349,306.38,254.59,106926.62,8.3,2.8,7.2,7.3,34,0.25,38.4
2025-02-04,MIL004,Milton Hyde Park,London,UK,510,441,286.88,248.07,126514.08,8.1,1.7,8.7,5.3,34,0.29,43.0
2025-02-04,MIL005,Milton Shinjuku,Tokyo,Japan,680,483,286.19,203.28,138229.77,8.9,2.0,7.9,4.6,30,0.22,43.9
2025-02-04,MIL006,Milton Darling Harbour,Sydney,Australia,560,406,275.73,199.9,111946.38,7.8,1.3,9.0,5.5,36,0.29,38.9
2025-02-04,MIL007,Milton La Défense,Paris,France,480,390,274.23,222.81,106949.7,9.0,1.4,6.4,7.5,31,0.28,43.3
2025-02-04,MIL008,Milton Mitte,Berlin,Germany,390,244,214.25,134.04,52277.0,8.6,1.3,7.6,6.9,33,0.25,41.9
2025-02-04,MIL009,Milton Orchard Road,Singapore,Singapore,610,513,319.8,268.95,164057.4,8.9,2.5,8.8,7.1,33,0.27,44.9
2025-02-04,MIL010,Milton Union Square,San Francisco,USA,450,400,244.19,217.06,97676.0,9.6,2.8,7.8,5.2,33,0.29,44.4
2025-02-05,MIL001,Milton Times Square,New York,USA,650,530,165.5,134.95,87715.0,9.1,2.6,6.2,5.9,34,0.27,39.4
2025-02-05,MIL002,Milton Marina Bay,Singapore,Singapore,720,625,348.32,302.36,217700.0,8.7,2.8,8.9,5.3,29,0.27,41.4
2025-02-05,MIL003,Milton Downtown Chicago,Chicago,USA,420,351,220.41,184.2,77363.91,9.9,3.1,6.8,4.6,35,0.27,42.3
2025-02-05,MIL004,Milton Hyde Park,London,UK,510,370,278.67,202.17,103107.9,9.0,3.4,8.4,6.0,32,0.23,41.2
2025-02-05,MIL005,Milton Shinjuku,Tokyo,Japan,680,556,250.8,205.07,139444.8,9.8,2.0,6.2,4.6,32,0.23,41.5
2025-02-05,MIL006,Milton Darling Harbour,Sydney,Australia,560,524,209.12,195.68,109578.88,9.1,3.2,10.0,5.1,35,0.24,43.2
2025-02-05,MIL007,Milton La Défense,Paris,France,480,386,296.92,238.77,114611.12,8.7,3.1,6.3,5.5,28,0.3,43.4
2025-02-05,MIL008,Milton Mitte,Berlin,Germany,390,321,250.74,206.38,80487.54,8.3,1.4,6.9,5.2,32,0.24,36.9
2025-02-05,MIL009,Milton Orchard Road,Singapore,Singapore,610,460,249.13,187.87,114599.8,8.7,1.8,9.6,5.5,30,0.24,37.2
2025-02-05,MIL010,Milton Union Square,San Francisco,USA,450,372,225.35,186.29,83830.2,7.9,2.8,6.3,5.1,36,0.23,39.1
2025-02-06,MIL001,Milton Times Square,New York,USA,650,504,221.82,172.0,111797.28,9.0,3.0,6.6,6.2,33,0.23,41.6
2025-02-06,MIL002,Milton Marina Bay,Singapore,Singapore,720,433,255.7,153.78,110718.1,7.6,1.4,8.1,5.4,36,0.22,39.8
2025-02-06,MIL003,Milton Downtown Chicago,Chicago,USA,420,399,245.54,233.26,97970.46,9.8,3.0,9.9,5.4,33,0.29,44.9
2025-02-06,MIL004,Milton Hyde Park,London,UK,510,439,247.45,213.0,108630.55,9.2,1.6,8.2,6.7,32,0.26,43.5
2025-02-06,MIL005,Milton Shinjuku,Tokyo,Japan,680,595,243.51,213.07,144888.45,7.7,2.2,9.4,4.9,29,0.3,37.6
2025-02-06,MIL006,Milton Darling Harbour,Sydney,Australia,560,385,345.69,237.66,133090.65,9.7,2.3,8.9,5.2,33,0.25,42.0
2025-02-06,MIL007,Milton La Défense,Paris,France,480,384,210.62,168.5,80878.08,8.3,1.7,6.8,7.0,30,0.29,44.7
2025-02-06,MIL008,Milton Mitte,Berlin,Germany,390,271,210.28,146.12,56985.88,8.8,2.1,9.6,5.6,28,0.26,43.6
2025-02-06,MIL009,Milton Orchard Road,Singapore,Singapore,610,443,281.77,204.63,124824.11,8.0,1.7,9.9,5.2,30,0.22,43.8
2025-02-06,MIL010,Milton Union Square,San Francisco,USA,450,381,284.07,240.51,108230.67,9.4,2.9,6.7,5.9,31,0.23,40.4
2025-02-07,MIL001,Milton Times Square,New York,USA,650,446,229.95,157.78,102557.7,8.9,2.3,8.1,6.8,29,0.26,39.9
2025-02-07,MIL002,Milton Marina Bay,Singapore,Singapore,720,548,236.32,179.87,129503.36,9.5,3.1,6.8,4.6,30,0.25,40.6
2025-02-07,MIL003,Milton Downtown Chicago,Chicago,USA,420,359,269.69,230.52,96818.71,9.0,1.3,6.2,6.2,32,0.29,37.4
2025-02-07,MIL004,Milton Hyde Park,London,UK,510,484,257.95,244.8,124847.8,8.4,1.7,6.2,6.7,29,0.27,38.5
2025-02-07,MIL005,Milton Shinjuku,Tokyo,Japan,680,502,209.15,154.4,104993.3,8.4,2.9,6.6,6.8,30,0.27,41.1
2025-02-07,MIL006,Milton Darling Harbour,Sydney,Australia,560,507,252.1,228.24,127814.7,9.1,1.4,6.1,7.0,33,0.28,38.1
2025-02-07,MIL007,Milton La Défense,Paris,France,480,365,257.11,195.51,93845.15,8.8,3.3,7.2,6.3,34,0.25,43.6
